word, count, percent, cum
cinco, 46, 0.01, 76.27
blanco, 46, 0.01, 76.28
aquél, 46, 0.01, 76.29
vuelto, 45, 0.01, 76.30
venido, 45, 0.01, 76.31
toca, 45, 0.01, 76.33
propósito, 45, 0.01, 76.34
personas, 45, 0.01, 76.35
peor, 45, 0.01, 76.36
negocio, 45, 0.01, 76.37
montesinos, 45, 0.01, 76.39
justicia, 45, 0.01, 76.40
imaginación, 45, 0.01, 76.41
emperador, 45, 0.01, 76.42
diré, 45, 0.01, 76.43
darme, 45, 0.01, 76.44
quieren, 44, 0.01, 76.46
llevaba, 44, 0.01, 76.47
instante, 44, 0.01, 76.48
horas, 44, 0.01, 76.49
gloria, 44, 0.01, 76.50
general, 44, 0.01, 76.51
estremo, 44, 0.01, 76.53
escudos, 44, 0.01, 76.54
escrito, 44, 0.01, 76.55
entiendo, 44, 0.01, 76.56
disparates, 44, 0.01, 76.57
cólera, 44, 0.01, 76.58
cargo, 44, 0.01, 76.59
